<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;4H;10/01/22;040000;295.52;298.68;295.19;298.64;3271080
SBER;4H;10/01/22;080000;298.64;298.88;293.00;293.54;20133620
SBER;4H;10/01/22;120000;293.50;294.70;289.60;290.50;19521910
SBER;4H;10/01/22;160000;290.50;291.99;288.68;291.76;20276270
SBER;4H;10/01/22;200000;291.77;293.00;290.59;291.69;4223670
SBER;4H;11/01/22;040000;293.40;293.94;290.55;291.62;1428860
SBER;4H;11/01/22;080000;291.62;292.88;290.00;291.68;13797660
SBER;4H;11/01/22;120000;291.68;292.15;290.00;291.54;17382310
SBER;4H;11/01/22;160000;291.54;291.89;288.71;291.71;22447730
SBER;4H;11/01/22;200000;291.71;292.53;291.22;291.88;3864970
SBER;4H;12/01/22;040000;292.82;292.92;290.65;291.08;1405190
SBER;4H;12/01/22;080000;291.18;292.30;288.50;288.72;16423900
SBER;4H;12/01/22;120000;288.75;290.37;285.05;288.99;38823930
SBER;4H;12/01/22;160000;288.95;291.48;288.26;289.93;19920230
SBER;4H;12/01/22;200000;289.93;290.99;289.45;290.40;5249200
SBER;4H;13/01/22;040000;289.56;290.37;288.11;289.00;1732740
SBER;4H;13/01/22;080000;288.99;290.30;287.66;288.07;16019100
SBER;4H;13/01/22;120000;288.07;289.29;281.71;282.09;53236180
SBER;4H;13/01/22;160000;282.15;284.61;269.90;272.49;120108330
SBER;4H;13/01/22;200000;272.48;274.92;270.69;272.50;20459840
SBER;4H;14/01/22;040000;272.39;276.97;271.79;276.33;6234060
SBER;4H;14/01/22;080000;276.30;277.98;267.31;269.80;62190670
SBER;4H;14/01/22;120000;269.83;270.76;258.30;260.26;128704660
SBER;4H;14/01/22;160000;260.37;262.60;249.20;258.50;190529360
SBER;4H;14/01/22;200000;258.51;261.00;257.00;261.00;18594940
SBER;4H;17/01/22;040000;262.15;264.01;254.12;258.50;14356760
SBER;4H;17/01/22;080000;258.56;261.91;251.12;253.68;60595300
SBER;4H;17/01/22;120000;253.60;256.36;247.00;249.55;84168360
SBER;4H;17/01/22;160000;249.55;260.00;249.00;258.58;77137640
SBER;4H;17/01/22;200000;258.58;259.99;257.15;257.78;12431190
SBER;4H;18/01/22;040000;258.80;259.39;253.31;254.30;7387920
SBER;4H;18/01/22;080000;254.23;256.81;249.50;252.68;48773960
SBER;4H;18/01/22;120000;252.68;253.53;234.52;236.68;160270670
SBER;4H;18/01/22;160000;236.68;241.30;228.09;237.80;239332760
SBER;4H;18/01/22;200000;237.79;237.80;233.35;234.70;28291170
SBER;4H;19/01/22;040000;232.90;234.10;221.03;224.53;28708010
SBER;4H;19/01/22;080000;224.54;246.44;221.09;244.30;150156650
SBER;4H;19/01/22;120000;244.25;249.00;241.11;245.64;94650840
SBER;4H;19/01/22;160000;245.70;247.70;239.59;243.87;71910400
SBER;4H;19/01/22;200000;243.87;246.82;243.60;244.86;15533090
SBER;4H;20/01/22;040000;244.17;251.80;241.82;248.87;17004040
SBER;4H;20/01/22;080000;248.87;253.60;240.01;244.78;89278510
SBER;4H;20/01/22;120000;244.78;249.00;243.65;246.48;52562190
SBER;4H;20/01/22;160000;246.47;263.00;245.60;255.70;151655500
SBER;4H;20/01/22;200000;255.77;259.49;254.60;254.61;18613410
SBER;4H;21/01/22;040000;252.99;253.80;248.86;252.56;14368730
SBER;4H;21/01/22;080000;252.56;257.25;248.54;250.44;83536070
SBER;4H;21/01/22;120000;250.36;259.08;246.00;253.98;110611290
SBER;4H;21/01/22;160000;253.98;254.80;246.27;248.27;75505480
SBER;4H;21/01/22;200000;248.27;248.99;246.61;246.90;11669100
SBER;4H;24/01/22;040000;246.51;249.88;245.15;247.60;9372860
SBER;4H;24/01/22;080000;247.71;249.00;237.10;237.36;69415650
SBER;4H;24/01/22;120000;237.43;237.75;226.00;232.14;142151990
SBER;4H;24/01/22;160000;232.20;236.47;230.21;231.79;77654610
SBER;4H;24/01/22;200000;231.70;237.00;230.00;236.97;27234540
SBER;4H;25/01/22;040000;237.00;240.50;234.56;236.43;13623770
SBER;4H;25/01/22;080000;236.23;243.55;232.41;238.32;80267910
SBER;4H;25/01/22;120000;238.35;240.50;235.72;237.33;44975550
SBER;4H;25/01/22;160000;237.25;237.59;231.00;233.92;61089510
SBER;4H;25/01/22;200000;233.83;240.92;233.46;239.59;32640230
SBER;4H;26/01/22;040000;240.50;240.74;238.10;239.06;4411940
SBER;4H;26/01/22;080000;238.97;239.50;233.30;236.20;51631020
SBER;4H;26/01/22;120000;236.10;240.40;234.30;239.82;59943750
SBER;4H;26/01/22;160000;239.83;245.17;237.32;239.69;75010710
SBER;4H;26/01/22;200000;239.69;242.78;235.28;236.90;33843230
SBER;4H;27/01/22;040000;235.00;236.10;233.10;235.80;8601740
SBER;4H;27/01/22;080000;235.80;248.30;234.36;245.20;72336260
SBER;4H;27/01/22;120000;245.12;254.29;244.55;253.80;93926460
SBER;4H;27/01/22;160000;253.80;260.00;251.26;253.79;109676050
SBER;4H;27/01/22;200000;253.73;254.70;251.41;254.29;16765830
SBER;4H;28/01/22;040000;255.87;258.80;255.60;257.22;10234620
SBER;4H;28/01/22;080000;257.20;262.00;252.02;254.50;89543780
SBER;4H;28/01/22;120000;254.59;261.10;253.44;257.23;60419070
SBER;4H;28/01/22;160000;257.21;259.40;256.09;258.18;34445460
SBER;4H;28/01/22;200000;258.18;259.00;257.06;257.82;9537340
SBER;4H;31/01/22;040000;258.98;262.18;258.81;260.56;9547820
SBER;4H;31/01/22;080000;260.60;267.94;260.28;267.28;59391940
SBER;4H;31/01/22;120000;267.28;268.67;263.62;265.59;46220540
SBER;4H;31/01/22;160000;265.59;267.20;264.50;266.70;29336720
SBER;4H;31/01/22;200000;266.66;269.60;266.02;269.42;11678060
SBER;4H;01/02/22;040000;269.72;273.10;268.56;271.67;12984580
SBER;4H;01/02/22;080000;271.65;272.94;262.53;264.40;79659900
SBER;4H;01/02/22;120000;264.44;267.16;262.80;262.81;35769160
SBER;4H;01/02/22;160000;262.81;264.93;261.61;262.89;28809150
SBER;4H;01/02/22;200000;262.90;264.79;260.56;264.70;13173350
SBER;4H;02/02/22;040000;265.88;266.91;263.51;263.97;5375980
SBER;4H;02/02/22;080000;263.94;265.99;257.27;259.00;54582080
SBER;4H;02/02/22;120000;259.00;264.00;254.52;262.08;63656600
SBER;4H;02/02/22;160000;261.97;263.00;256.60;258.48;35686090
SBER;4H;02/02/22;200000;258.48;261.18;258.48;261.00;10914330
SBER;4H;03/02/22;040000;258.45;259.87;256.15;257.15;5805070
SBER;4H;03/02/22;080000;257.18;258.58;251.51;253.25;54460610
SBER;4H;03/02/22;120000;253.22;254.78;250.06;252.73;48293630
SBER;4H;03/02/22;160000;252.73;253.95;250.50;251.91;34136710
SBER;4H;03/02/22;200000;252.00;252.95;250.65;250.79;8477080
SBER;4H;04/02/22;040000;251.99;254.36;251.91;253.40;4767170
SBER;4H;04/02/22;080000;253.48;259.74;252.25;257.24;46796490
SBER;4H;04/02/22;120000;257.18;258.67;254.23;256.62;33736640
SBER;4H;04/02/22;160000;256.60;256.94;252.77;255.01;34130200
SBER;4H;04/02/22;200000;255.01;256.88;254.51;256.53;7604670
SBER;4H;07/02/22;040000;256.99;257.33;254.72;256.10;4459800
SBER;4H;07/02/22;080000;256.20;260.53;255.03;257.06;30633300
SBER;4H;07/02/22;120000;257.06;258.20;253.52;257.20;31247740
SBER;4H;07/02/22;160000;257.23;257.60;256.17;256.74;13770590
SBER;4H;07/02/22;200000;256.81;258.88;256.57;257.61;5475210
SBER;4H;08/02/22;040000;257.60;258.23;256.52;257.80;1984870
SBER;4H;08/02/22;080000;257.81;262.87;256.84;262.56;40283810
SBER;4H;08/02/22;120000;262.60;268.37;261.75;266.99;66507480
SBER;4H;08/02/22;160000;266.93;269.33;263.91;269.00;43762560
