<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MOEX;12H;03/01/22;000000;153.59;156.88;153.30;156.12;1489540
MOEX;12H;03/01/22;120000;156.09;156.53;155.30;156.46;2451070
MOEX;12H;04/01/22;000000;157.37;158.94;156.11;157.52;2338480
MOEX;12H;04/01/22;120000;157.52;158.64;155.11;155.95;5125410
MOEX;12H;05/01/22;000000;156.47;157.70;155.01;156.65;1793660
MOEX;12H;05/01/22;120000;156.65;157.25;148.03;148.24;9000860
MOEX;12H;06/01/22;000000;149.73;151.66;146.40;147.42;4676030
MOEX;12H;06/01/22;120000;147.39;149.40;146.80;149.02;5942460
MOEX;12H;10/01/22;000000;149.02;150.98;148.06;148.25;2583340
MOEX;12H;10/01/22;120000;148.18;148.38;142.77;145.30;11015280
MOEX;12H;11/01/22;000000;145.87;146.98;145.23;146.90;2499400
MOEX;12H;11/01/22;120000;146.89;150.92;146.55;150.03;10067970
MOEX;12H;12/01/22;000000;150.33;150.94;148.11;148.47;1899340
MOEX;12H;12/01/22;120000;148.46;151.62;147.72;151.38;7802250
MOEX;12H;13/01/22;000000;150.75;152.47;150.33;152.14;2407530
MOEX;12H;13/01/22;120000;152.10;152.25;145.20;147.65;11374330
MOEX;12H;14/01/22;000000;147.66;149.25;146.58;147.29;4738640
MOEX;12H;14/01/22;120000;147.36;148.05;137.57;144.27;22136340
MOEX;12H;17/01/22;000000;144.63;145.24;140.22;142.03;4917210
MOEX;12H;17/01/22;120000;141.90;142.25;136.70;139.32;18255500
MOEX;12H;18/01/22;000000;139.98;139.98;134.82;135.69;6341280
MOEX;12H;18/01/22;120000;135.66;135.99;128.44;132.00;23785770
MOEX;12H;19/01/22;000000;132.18;138.80;124.50;138.69;12799360
MOEX;12H;19/01/22;120000;138.70;140.80;137.35;138.64;14594210
MOEX;12H;20/01/22;000000;138.64;143.00;137.75;140.92;6824630
MOEX;12H;20/01/22;120000;140.85;147.21;140.33;144.00;15118020
MOEX;12H;21/01/22;000000;143.84;145.82;141.23;144.42;4842780
MOEX;12H;21/01/22;120000;144.37;148.93;144.11;145.98;15702210
MOEX;12H;24/01/22;000000;146.56;147.09;141.90;143.50;5025530
MOEX;12H;24/01/22;120000;143.37;143.98;137.00;143.33;21083250
MOEX;12H;25/01/22;000000;143.40;145.70;139.48;142.11;6112540
MOEX;12H;25/01/22;120000;142.11;144.76;138.80;142.84;12953470
MOEX;12H;26/01/22;000000;144.05;144.27;139.32;141.23;4719170
MOEX;12H;26/01/22;120000;141.23;146.88;141.02;141.22;11579680
MOEX;12H;27/01/22;000000;140.71;146.60;140.10;145.67;4310080
MOEX;12H;27/01/22;120000;145.75;147.80;143.51;144.91;10543640
MOEX;12H;28/01/22;000000;145.25;147.40;142.05;143.90;3868160
MOEX;12H;28/01/22;120000;143.91;146.31;143.06;144.40;6421170
MOEX;12H;31/01/22;000000;145.43;146.50;144.66;145.15;3006590
MOEX;12H;31/01/22;120000;145.09;145.65;143.51;145.05;6548570
MOEX;12H;01/02/22;000000;145.10;145.79;143.65;145.12;2227630
MOEX;12H;01/02/22;120000;145.11;146.34;143.65;145.57;5229170
MOEX;12H;02/02/22;000000;145.57;146.00;143.12;144.44;2511130
MOEX;12H;02/02/22;120000;144.34;144.67;141.21;142.90;7979330
MOEX;12H;03/02/22;000000;142.47;142.50;139.57;139.91;2751270
MOEX;12H;03/02/22;120000;139.91;140.12;136.79;137.69;9591700
MOEX;12H;04/02/22;000000;138.54;140.92;138.02;138.84;2634070
MOEX;12H;04/02/22;120000;138.91;141.43;137.77;141.09;8544870
MOEX;12H;07/02/22;000000;140.01;142.16;139.88;140.90;2234170
MOEX;12H;07/02/22;120000;140.90;141.79;140.07;141.59;3454720
MOEX;12H;08/02/22;000000;141.66;143.94;141.10;141.73;2663030
MOEX;12H;08/02/22;120000;141.78;142.51;140.65;142.05;7127750
MOEX;12H;09/02/22;000000;142.30;143.58;142.02;143.00;3285260
MOEX;12H;09/02/22;120000;142.94;143.00;141.28;142.19;9051760
MOEX;12H;10/02/22;000000;142.43;142.80;139.66;139.82;3559230
MOEX;12H;10/02/22;120000;139.88;141.91;139.70;140.06;9826610
MOEX;12H;11/02/22;000000;140.06;140.64;139.00;139.53;2700330
MOEX;12H;11/02/22;120000;139.53;140.40;135.40;136.20;10640350
MOEX;12H;14/02/22;000000;135.95;137.57;131.44;135.02;5784810
MOEX;12H;14/02/22;120000;134.91;137.10;132.69;134.49;14404880
MOEX;12H;15/02/22;000000;135.00;137.85;133.81;137.85;5197680
MOEX;12H;15/02/22;120000;137.85;138.18;134.01;137.50;12548890
MOEX;12H;16/02/22;000000;137.31;140.04;137.17;139.71;4101970
MOEX;12H;16/02/22;120000;139.66;141.90;136.55;141.89;14153330
MOEX;12H;17/02/22;000000;141.00;141.53;137.27;138.63;5404160
MOEX;12H;17/02/22;120000;138.63;139.71;135.85;137.49;12349410
MOEX;12H;18/02/22;000000;138.48;139.43;136.55;136.65;2972140
MOEX;12H;18/02/22;120000;136.65;137.47;132.16;133.16;12931510
MOEX;12H;21/02/22;000000;132.40;135.89;131.82;132.39;5978980
MOEX;12H;21/02/22;120000;132.30;132.44;110.00;118.78;40498700
MOEX;12H;22/02/22;000000;115.00;120.30;110.70;115.22;14765270
MOEX;12H;22/02/22;120000;115.32;118.30;108.85;115.79;62396730
MOEX;12H;24/02/22;000000;104.15;106.00;73.37;73.37;8115210
MOEX;12H;24/02/22;120000;74.00;104.89;74.00;92.54;34027950
MOEX;12H;25/02/22;000000;95.51;110.00;93.00;100.38;3578510
MOEX;12H;25/02/22;120000;100.37;103.57;91.03;95.51;20442560
MOEX;12H;24/03/22;000000;94.51;110.10;91.11;106.52;6152080
MOEX;12H;24/03/22;120000;106.52;106.98;100.00;100.75;1779000
MOEX;12H;25/03/22;000000;107.88;108.00;95.30;97.17;2527470
MOEX;12H;25/03/22;120000;97.17;97.79;96.11;96.57;637450
MOEX;12H;28/03/22;000000;97.10;97.10;92.04;94.16;1903690
MOEX;12H;28/03/22;120000;94.16;94.50;93.02;93.50;537820
MOEX;12H;29/03/22;000000;92.00;94.00;89.28;92.30;2618060
MOEX;12H;29/03/22;120000;92.33;92.50;86.00;88.42;2605880
MOEX;12H;30/03/22;000000;89.50;92.00;87.80;91.21;2208640
MOEX;12H;30/03/22;120000;91.20;92.23;91.02;92.00;2065030
MOEX;12H;31/03/22;000000;93.97;100.00;92.68;96.02;4047650
MOEX;12H;31/03/22;120000;96.02;99.90;96.00;99.50;4018100
MOEX;12H;01/04/22;000000;101.20;114.00;101.20;110.00;7320360
MOEX;12H;01/04/22;120000;110.00;114.00;110.00;111.45;5654980
MOEX;12H;04/04/22;000000;111.91;117.00;110.00;110.74;4879990
MOEX;12H;04/04/22;120000;110.74;113.99;110.70;111.07;3261340
MOEX;12H;05/04/22;000000;112.45;112.45;105.12;107.08;2744770
MOEX;12H;05/04/22;120000;107.08;107.68;100.00;103.65;3839970
MOEX;12H;06/04/22;000000;103.80;106.00;100.17;104.25;1622850
MOEX;12H;06/04/22;120000;104.35;105.56;102.00;102.05;1306370
MOEX;12H;07/04/22;000000;102.00;109.90;101.66;105.59;1633540
MOEX;12H;07/04/22;120000;105.60;105.60;102.21;103.18;2069640
MOEX;12H;08/04/22;000000;103.26;104.66;102.81;102.89;729070
MOEX;12H;08/04/22;120000;102.97;103.00;100.50;102.29;1154420
MOEX;12H;11/04/22;000000;102.74;103.70;100.76;102.10;679610
MOEX;12H;11/04/22;120000;102.13;102.99;100.70;100.77;727830
MOEX;12H;12/04/22;000000;101.10;101.48;96.50;98.46;1242440
MOEX;12H;12/04/22;120000;98.44;100.89;96.70;99.50;1179850
MOEX;12H;13/04/22;000000;100.00;100.88;99.55;99.91;529890
MOEX;12H;13/04/22;120000;99.91;100.27;98.20;99.32;759750
MOEX;12H;14/04/22;000000;99.85;99.85;96.67;97.75;397700
MOEX;12H;14/04/22;120000;97.79;97.84;93.50;93.50;1605820
MOEX;12H;15/04/22;000000;93.50;94.43;90.12;92.63;2518920
MOEX;12H;15/04/22;120000;92.63;94.18;91.77;93.65;896580
MOEX;12H;18/04/22;000000;93.70;95.00;92.01;93.34;510420
MOEX;12H;18/04/22;120000;93.33;93.58;90.85;90.85;742730
MOEX;12H;19/04/22;000000;90.90;90.99;88.60;88.90;770650
MOEX;12H;19/04/22;120000;88.92;89.60;87.22;89.10;1724720
MOEX;12H;20/04/22;000000;89.01;91.70;87.06;91.59;761740
MOEX;12H;20/04/22;120000;91.59;93.70;90.51;92.49;1777910
MOEX;12H;21/04/22;000000;93.05;94.83;91.38;91.70;609420
MOEX;12H;21/04/22;120000;91.70;91.91;90.17;90.52;1132400
MOEX;12H;22/04/22;000000;90.51;91.97;89.75;91.16;444060
MOEX;12H;22/04/22;120000;91.17;91.33;89.20;90.05;731800
MOEX;12H;25/04/22;000000;90.05;90.43;87.70;88.40;496830
MOEX;12H;25/04/22;120000;88.41;88.98;88.00;88.00;724620
MOEX;12H;26/04/22;000000;88.80;91.44;88.04;89.61;828510
MOEX;12H;26/04/22;120000;89.64;91.15;89.01;90.80;2067610
MOEX;12H;27/04/22;000000;91.08;93.59;89.74;93.21;1285600
MOEX;12H;27/04/22;120000;93.21;94.44;93.15;93.25;1422270
MOEX;12H;28/04/22;000000;94.39;97.78;94.00;96.84;1122060
MOEX;12H;28/04/22;120000;96.78;97.50;92.00;92.48;2098620
MOEX;12H;29/04/22;000000;93.52;94.49;92.67;93.85;675230
MOEX;12H;29/04/22;120000;93.85;95.00;93.00;94.79;1121110
MOEX;12H;04/05/22;000000;94.80;96.82;91.77;92.20;832430
MOEX;12H;04/05/22;120000;92.20;92.26;90.89;90.89;1386370
MOEX;12H;05/05/22;000000;92.00;92.25;91.08;91.54;430810
MOEX;12H;05/05/22;120000;91.61;91.94;91.15;91.21;675380
MOEX;12H;06/05/22;000000;91.21;91.70;90.00;90.32;343640
MOEX;12H;06/05/22;120000;90.40;90.40;90.07;90.27;445930
MOEX;12H;11/05/22;000000;90.50;90.99;89.54;90.31;667860
MOEX;12H;11/05/22;120000;90.30;90.30;89.00;89.65;794370
MOEX;12H;12/05/22;000000;89.99;89.99;88.33;88.77;542410
MOEX;12H;12/05/22;120000;88.77;88.84;87.80;87.97;953810
MOEX;12H;13/05/22;000000;88.20;88.89;88.05;88.38;246250
MOEX;12H;13/05/22;120000;88.39;88.64;88.17;88.30;471310
MOEX;12H;16/05/22;000000;88.50;89.69;88.21;88.79;625630
MOEX;12H;16/05/22;120000;88.80;89.80;88.24;89.06;1016800
MOEX;12H;17/05/22;000000;89.23;90.00;88.34;89.95;977900
MOEX;12H;17/05/22;120000;89.94;91.20;89.53;91.07;1385680
MOEX;12H;18/05/22;000000;91.17;94.40;91.10;93.97;1271310
MOEX;12H;18/05/22;120000;93.97;93.99;91.00;91.07;1378850
MOEX;12H;19/05/22;000000;91.20;91.95;89.22;90.25;864640
MOEX;12H;19/05/22;120000;90.37;91.00;89.86;90.14;611520
MOEX;12H;20/05/22;000000;90.42;91.95;89.50;89.90;745190
MOEX;12H;20/05/22;120000;89.90;90.19;89.20;89.60;780460
MOEX;12H;23/05/22;000000;90.00;90.80;89.21;89.56;340290
MOEX;12H;23/05/22;120000;89.55;89.78;88.01;88.50;710150
MOEX;12H;24/05/22;000000;88.90;89.21;86.70;87.21;542730
MOEX;12H;24/05/22;120000;87.33;89.96;86.81;88.70;950640
MOEX;12H;25/05/22;000000;88.96;89.68;88.05;88.23;396390
MOEX;12H;25/05/22;120000;88.22;89.67;88.05;88.93;890500
MOEX;12H;26/05/22;000000;89.10;90.40;89.09;89.82;510720
MOEX;12H;26/05/22;120000;89.78;91.16;89.74;90.25;1465580
MOEX;12H;27/05/22;000000;91.10;92.70;90.20;92.60;1413980
MOEX;12H;27/05/22;120000;92.60;92.66;90.01;90.65;1001070
MOEX;12H;30/05/22;000000;90.99;91.96;89.14;89.21;722910
MOEX;12H;30/05/22;120000;89.22;89.78;89.12;89.21;674670
MOEX;12H;31/05/22;000000;89.21;89.56;87.62;88.02;916640
MOEX;12H;31/05/22;120000;87.95;88.40;87.76;88.00;499700
MOEX;12H;01/06/22;000000;88.00;90.00;87.00;88.78;759250
MOEX;12H;01/06/22;120000;88.80;88.80;87.15;87.50;1572420
MOEX;12H;02/06/22;000000;87.80;88.00;86.00;86.07;1012750
MOEX;12H;02/06/22;120000;86.07;87.61;86.05;86.72;1034560
MOEX;12H;03/06/22;000000;87.30;88.29;84.50;88.22;1939420
MOEX;12H;03/06/22;120000;88.25;90.66;85.60;88.70;7714270
MOEX;12H;06/06/22;000000;88.70;89.24;87.61;88.06;650360
