<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MTSS;12H;03/01/22;000000;299.00;300.85;298.05;300.00;601740
MTSS;12H;03/01/22;120000;300.00;305.00;299.65;304.65;1491290
MTSS;12H;04/01/22;000000;304.90;305.60;302.85;303.60;365720
MTSS;12H;04/01/22;120000;303.60;306.50;302.90;304.95;1488640
MTSS;12H;05/01/22;000000;305.15;306.00;303.25;304.65;292800
MTSS;12H;05/01/22;120000;304.65;305.40;298.30;298.30;1548190
MTSS;12H;06/01/22;000000;298.00;300.00;295.35;298.90;779760
MTSS;12H;06/01/22;120000;298.85;300.60;297.20;299.20;1669810
MTSS;12H;10/01/22;000000;300.00;302.50;299.15;299.25;351180
MTSS;12H;10/01/22;120000;299.15;299.60;291.10;295.85;1456950
MTSS;12H;11/01/22;000000;295.75;297.50;293.55;294.10;468240
MTSS;12H;11/01/22;120000;294.15;297.40;294.00;296.20;1349330
MTSS;12H;12/01/22;000000;297.00;297.90;294.20;294.30;299650
MTSS;12H;12/01/22;120000;294.25;301.00;294.25;296.45;1538020
MTSS;12H;13/01/22;000000;297.20;298.35;294.65;294.95;357540
MTSS;12H;13/01/22;120000;294.95;295.75;287.95;291.65;3111230
MTSS;12H;14/01/22;000000;291.90;292.70;289.00;290.60;533500
MTSS;12H;14/01/22;120000;290.80;292.00;281.60;289.65;4070220
MTSS;12H;17/01/22;000000;289.50;291.45;285.15;286.30;968880
MTSS;12H;17/01/22;120000;286.15;288.65;276.10;281.70;4575360
MTSS;12H;18/01/22;000000;278.00;284.00;275.50;279.75;1389280
MTSS;12H;18/01/22;120000;279.70;281.45;267.10;272.95;8738380
MTSS;12H;19/01/22;000000;273.10;285.65;267.00;285.35;4003050
MTSS;12H;19/01/22;120000;285.35;286.70;272.10;274.80;4945620
MTSS;12H;20/01/22;000000;275.70;280.00;273.20;276.05;1998380
MTSS;12H;20/01/22;120000;276.00;280.65;274.20;274.40;3292080
MTSS;12H;21/01/22;000000;274.20;276.00;272.05;274.90;1159690
MTSS;12H;21/01/22;120000;274.90;279.70;272.50;273.45;3448870
MTSS;12H;24/01/22;000000;273.95;275.45;271.05;272.75;896810
MTSS;12H;24/01/22;120000;272.80;272.95;263.30;272.95;9701670
MTSS;12H;25/01/22;000000;272.30;276.60;268.20;276.20;1871310
MTSS;12H;25/01/22;120000;276.20;279.50;271.60;279.45;3900810
MTSS;12H;26/01/22;000000;279.45;281.35;276.30;280.50;813410
MTSS;12H;26/01/22;120000;280.50;284.90;276.25;277.90;4792380
MTSS;12H;27/01/22;000000;277.30;284.00;275.05;280.95;1082630
MTSS;12H;27/01/22;120000;280.95;289.00;277.05;278.45;5007290
MTSS;12H;28/01/22;000000;280.00;284.80;275.20;278.00;1408010
MTSS;12H;28/01/22;120000;278.00;285.55;277.50;285.55;2087330
MTSS;12H;31/01/22;000000;286.00;291.30;286.00;288.20;991630
MTSS;12H;31/01/22;120000;288.35;292.00;286.00;287.40;3814940
MTSS;12H;01/02/22;000000;288.70;290.45;287.05;289.05;641130
MTSS;12H;01/02/22;120000;288.95;291.00;286.25;289.60;1799440
MTSS;12H;02/02/22;000000;289.70;290.65;287.00;288.10;482280
MTSS;12H;02/02/22;120000;288.05;290.90;285.50;285.80;1575430
MTSS;12H;03/02/22;000000;286.10;286.15;280.00;283.15;675730
MTSS;12H;03/02/22;120000;283.05;286.15;280.35;284.60;1371210
MTSS;12H;04/02/22;000000;284.60;287.80;284.40;287.50;394880
MTSS;12H;04/02/22;120000;287.55;288.30;281.50;283.25;1309070
MTSS;12H;07/02/22;000000;285.00;286.70;282.25;285.25;338940
MTSS;12H;07/02/22;120000;285.25;285.75;282.65;284.45;697640
MTSS;12H;08/02/22;000000;283.65;286.95;283.55;286.35;360960
MTSS;12H;08/02/22;120000;286.50;290.15;285.10;289.75;1127990
MTSS;12H;09/02/22;000000;290.00;290.50;288.60;289.00;800410
MTSS;12H;09/02/22;120000;289.00;289.90;286.75;289.90;2788070
MTSS;12H;10/02/22;000000;289.95;289.95;283.60;284.95;1098800
MTSS;12H;10/02/22;120000;284.85;294.90;284.75;293.45;3358870
MTSS;12H;11/02/22;000000;292.05;292.95;285.10;285.90;1003530
MTSS;12H;11/02/22;120000;286.00;289.40;282.70;284.80;2347210
MTSS;12H;14/02/22;000000;283.05;286.70;277.85;277.90;1315000
MTSS;12H;14/02/22;120000;277.85;286.25;276.50;280.80;3748770
