<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MOEX;8H;03/01/22;000000;153.59;154.10;153.30;153.82;115430
MOEX;8H;03/01/22;080000;153.75;156.88;153.71;155.79;2351050
MOEX;8H;03/01/22;160000;155.79;156.47;155.46;156.46;1474130
MOEX;8H;04/01/22;000000;157.37;157.37;156.74;156.98;143080
MOEX;8H;04/01/22;080000;157.00;158.94;155.88;156.15;4955590
MOEX;8H;04/01/22;160000;156.15;156.49;155.11;155.95;2365220
MOEX;8H;05/01/22;000000;156.47;156.47;155.01;155.38;125230
MOEX;8H;05/01/22;080000;155.34;157.70;153.77;155.41;4463440
MOEX;8H;05/01/22;160000;155.41;155.59;148.03;148.24;6205850
MOEX;8H;06/01/22;000000;149.73;149.73;147.38;149.70;405180
MOEX;8H;06/01/22;080000;149.73;151.66;146.40;148.08;6881080
MOEX;8H;06/01/22;160000;148.08;149.40;146.80;149.02;3332230
MOEX;8H;10/01/22;000000;149.02;150.47;149.00;150.43;258100
MOEX;8H;10/01/22;080000;150.43;150.98;145.45;145.74;6145210
MOEX;8H;10/01/22;160000;145.74;146.85;142.77;145.30;7195310
MOEX;8H;11/01/22;000000;145.87;146.40;145.23;145.97;261370
MOEX;8H;11/01/22;080000;145.88;150.27;145.31;149.59;7819380
MOEX;8H;11/01/22;160000;149.59;150.92;148.03;150.03;4486620
MOEX;8H;12/01/22;000000;150.33;150.94;149.88;150.22;164580
MOEX;8H;12/01/22;080000;150.22;151.20;147.72;150.59;5955150
MOEX;8H;12/01/22;160000;150.60;151.62;149.34;151.38;3581860
MOEX;8H;13/01/22;000000;150.75;151.80;150.42;151.06;188880
MOEX;8H;13/01/22;080000;151.05;152.47;147.97;148.24;6868750
MOEX;8H;13/01/22;160000;148.16;149.33;145.20;147.65;6724230
MOEX;8H;14/01/22;000000;147.66;148.78;147.17;148.62;169440
MOEX;8H;14/01/22;080000;148.62;149.25;140.52;141.33;15525770
MOEX;8H;14/01/22;160000;141.33;144.87;137.57;144.27;11179770
MOEX;8H;17/01/22;000000;144.63;145.24;141.05;143.17;1055370
MOEX;8H;17/01/22;080000;143.07;145.22;137.10;137.33;11345530
MOEX;8H;17/01/22;160000;137.31;140.40;136.70;139.32;10771810
MOEX;8H;18/01/22;000000;139.98;139.98;137.00;137.35;831500
MOEX;8H;18/01/22;080000;137.35;138.90;132.32;132.87;12669960
MOEX;8H;18/01/22;160000;132.87;134.56;128.44;132.00;16625590
MOEX;8H;19/01/22;000000;132.18;134.00;124.80;127.76;2410410
MOEX;8H;19/01/22;080000;128.03;139.60;124.50;139.24;17426300
MOEX;8H;19/01/22;160000;139.25;140.80;137.35;138.64;7556860
MOEX;8H;20/01/22;000000;138.64;143.00;137.75;142.53;999380
MOEX;8H;20/01/22;080000;142.45;144.24;138.54;142.09;12606040
MOEX;8H;20/01/22;160000;142.13;147.21;141.74;144.00;8337230
MOEX;8H;21/01/22;000000;143.84;143.98;141.23;142.32;782170
MOEX;8H;21/01/22;080000;142.44;148.93;141.70;147.70;10486700
MOEX;8H;21/01/22;160000;147.73;147.91;144.69;145.98;9276120
MOEX;8H;24/01/22;000000;146.56;146.98;145.80;146.15;278370
MOEX;8H;24/01/22;080000;146.00;147.09;137.00;139.36;17968770
MOEX;8H;24/01/22;160000;139.39;143.65;138.66;143.33;7861640
MOEX;8H;25/01/22;000000;143.40;145.70;141.90;142.30;751070
MOEX;8H;25/01/22;080000;142.49;145.26;139.48;140.09;10811200
MOEX;8H;25/01/22;160000;140.16;144.76;138.80;142.84;7503740
MOEX;8H;26/01/22;000000;144.05;144.27;142.21;142.44;206180
MOEX;8H;26/01/22;080000;142.46;145.35;139.32;143.29;9337960
MOEX;8H;26/01/22;160000;143.29;146.88;141.02;141.22;6754710
