<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBERP;12H;03/01/22;000000;279.90;287.74;279.13;285.35;2074480
SBERP;12H;03/01/22;120000;285.30;289.79;284.81;289.74;2654560
SBERP;12H;04/01/22;000000;289.80;293.00;286.02;287.51;3057460
SBERP;12H;04/01/22;120000;287.29;290.89;287.03;289.01;3283410
SBERP;12H;05/01/22;000000;288.94;288.94;285.11;286.44;1760000
SBERP;12H;05/01/22;120000;286.17;286.97;274.17;274.80;7797700
SBERP;12H;06/01/22;000000;277.00;280.96;272.37;274.12;5211170
SBERP;12H;06/01/22;120000;274.18;279.44;273.80;279.05;6352240
SBERP;12H;10/01/22;000000;280.50;283.50;277.61;278.24;2511590
SBERP;12H;10/01/22;120000;278.24;279.41;274.50;277.80;5588780
SBERP;12H;11/01/22;000000;277.73;278.78;275.51;277.03;1876080
SBERP;12H;11/01/22;120000;277.03;278.34;275.10;278.15;4777090
SBERP;12H;12/01/22;000000;278.40;279.44;274.75;274.94;2500810
SBERP;12H;12/01/22;120000;274.94;277.19;272.11;276.00;6817520
SBERP;12H;13/01/22;000000;275.93;276.00;273.50;273.61;2201150
SBERP;12H;13/01/22;120000;273.61;274.64;260.00;263.95;17774350
SBERP;12H;14/01/22;000000;264.51;268.89;260.15;260.77;8116230
SBERP;12H;14/01/22;120000;260.72;261.56;241.03;252.64;37467400
SBERP;12H;17/01/22;000000;253.63;256.49;243.32;245.50;10001230
SBERP;12H;17/01/22;120000;245.24;251.94;240.00;250.65;18555350
SBERP;12H;18/01/22;000000;251.02;251.66;242.13;245.54;5727920
SBERP;12H;18/01/22;120000;245.53;246.10;223.00;228.61;39075880
SBERP;12H;19/01/22;000000;226.99;240.71;216.51;239.09;23280450
SBERP;12H;19/01/22;120000;239.01;242.65;232.32;238.50;18834970
SBERP;12H;20/01/22;000000;236.83;246.77;232.14;237.20;11307920
SBERP;12H;20/01/22;120000;237.38;250.72;234.61;244.00;27532070
SBERP;12H;21/01/22;000000;242.87;246.85;238.29;242.90;9829790
SBERP;12H;21/01/22;120000;242.86;249.60;238.40;239.12;14219260
SBERP;12H;24/01/22;000000;238.12;241.80;230.06;230.53;7040300
SBERP;12H;24/01/22;120000;230.35;231.02;220.00;230.63;26708880
SBERP;12H;25/01/22;000000;231.00;236.34;226.00;231.21;7592770
SBERP;12H;25/01/22;120000;231.23;233.50;223.21;231.60;13758250
SBERP;12H;26/01/22;000000;231.68;232.54;226.88;230.57;4196580
SBERP;12H;26/01/22;120000;230.68;237.31;228.56;230.14;13865720
SBERP;12H;27/01/22;000000;228.67;239.92;227.31;237.31;5457600
SBERP;12H;27/01/22;120000;237.46;249.21;236.18;243.53;16424450
SBERP;12H;28/01/22;000000;245.84;252.00;243.04;245.41;7434420
SBERP;12H;28/01/22;120000;245.70;250.49;244.40;246.90;8501590
SBERP;12H;31/01/22;000000;248.00;256.10;245.90;254.86;5658180
SBERP;12H;31/01/22;120000;255.00;256.00;250.67;255.53;7955710
SBERP;12H;01/02/22;000000;256.00;258.86;250.00;252.97;5383180
SBERP;12H;01/02/22;120000;252.80;254.98;249.56;252.60;6391290
SBERP;12H;02/02/22;000000;253.04;254.10;247.40;248.68;3122790
SBERP;12H;02/02/22;120000;248.57;252.30;245.25;249.12;8005230
SBERP;12H;03/02/22;000000;249.12;249.65;241.68;243.06;3667890
SBERP;12H;03/02/22;120000;242.98;243.89;239.48;239.90;7597480
SBERP;12H;04/02/22;000000;240.70;247.57;240.70;245.92;3455720
SBERP;12H;04/02/22;120000;245.92;247.39;240.52;245.00;9892820
SBERP;12H;07/02/22;000000;244.50;248.30;243.50;245.48;2112190
SBERP;12H;07/02/22;120000;245.40;246.54;242.11;245.58;4011830
SBERP;12H;08/02/22;000000;246.24;249.50;244.67;249.30;2620010
SBERP;12H;08/02/22;120000;249.38;255.98;248.63;255.68;8562060
SBERP;12H;09/02/22;000000;257.10;263.83;256.37;263.21;6911560
SBERP;12H;09/02/22;120000;263.28;265.80;261.51;265.21;8659220
SBERP;12H;10/02/22;000000;264.06;265.00;258.41;259.93;4235000
SBERP;12H;10/02/22;120000;259.87;267.28;259.83;261.00;7349910
SBERP;12H;11/02/22;000000;260.00;261.79;254.61;255.75;4143850
SBERP;12H;11/02/22;120000;255.58;258.75;249.20;250.86;12964270
SBERP;12H;14/02/22;000000;249.00;249.00;237.14;242.37;8501440
SBERP;12H;14/02/22;120000;242.30;246.99;237.11;245.10;18771140
SBERP;12H;15/02/22;000000;246.25;257.60;246.02;257.59;7887240
SBERP;12H;15/02/22;120000;257.61;258.88;251.82;258.88;11383600
SBERP;12H;16/02/22;000000;260.90;266.00;259.62;263.97;7722280
SBERP;12H;16/02/22;120000;264.09;264.70;259.45;262.49;9556850
SBERP;12H;17/02/22;000000;261.00;261.98;251.61;253.10;7318430
SBERP;12H;17/02/22;120000;253.02;256.37;248.40;250.08;9737530
SBERP;12H;18/02/22;000000;251.40;255.55;248.00;248.34;4010200
SBERP;12H;18/02/22;120000;248.27;250.20;235.00;240.00;16180500
SBERP;12H;21/02/22;000000;238.00;247.07;227.07;229.76;15921290
SBERP;12H;21/02/22;120000;229.75;231.81;180.20;195.01;87996870
SBERP;12H;22/02/22;000000;194.80;199.87;176.00;180.54;31751840
SBERP;12H;22/02/22;120000;180.56;211.56;180.00;204.30;68014140
SBERP;12H;24/02/22;000000;183.53;183.53;146.35;146.35;6071140
SBERP;12H;24/02/22;120000;146.35;166.98;101.00;132.00;49816540
SBERP;12H;25/02/22;000000;118.80;159.87;118.80;131.85;7011770
SBERP;12H;25/02/22;120000;132.38;139.98;115.00;131.30;25389560
SBERP;12H;24/03/22;000000;130.00;157.95;130.00;139.10;13819360
SBERP;12H;24/03/22;120000;139.25;141.00;135.05;135.40;4250020
SBERP;12H;25/03/22;000000;148.00;148.00;130.00;130.81;4953620
SBERP;12H;25/03/22;120000;130.92;132.30;130.51;131.00;1278570
SBERP;12H;28/03/22;000000;131.00;132.43;125.00;126.94;2658270
SBERP;12H;28/03/22;120000;126.90;127.20;126.13;126.94;955410
SBERP;12H;29/03/22;000000;127.33;143.40;123.05;142.15;5401810
SBERP;12H;29/03/22;120000;142.15;143.90;126.54;130.80;5675820
SBERP;12H;30/03/22;000000;141.70;141.70;132.30;135.96;2733740
SBERP;12H;30/03/22;120000;135.96;136.01;134.21;135.50;1089740
SBERP;12H;31/03/22;000000;140.00;143.10;136.10;141.00;3443660
