<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;12H;10/01/22;000000;348.56;351.00;346.55;347.42;15870730
GAZP;12H;10/01/22;120000;347.42;349.13;340.51;344.00;35220020
GAZP;12H;11/01/22;000000;344.68;347.00;341.27;343.80;11728860
GAZP;12H;11/01/22;120000;343.80;346.00;341.80;343.74;30240550
GAZP;12H;12/01/22;000000;344.48;344.77;339.57;342.54;12773080
GAZP;12H;12/01/22;120000;342.54;348.64;342.00;347.43;40683170
GAZP;12H;13/01/22;000000;347.01;347.50;343.70;346.68;13395510
GAZP;12H;13/01/22;120000;346.68;346.68;333.49;337.60;104873960
GAZP;12H;14/01/22;000000;338.59;340.96;335.14;335.64;21245610
GAZP;12H;14/01/22;120000;335.60;336.95;321.51;335.76;99322730
GAZP;12H;17/01/22;000000;335.90;338.95;328.55;330.84;28244800
GAZP;12H;17/01/22;120000;330.71;332.50;319.17;327.81;68701490
GAZP;12H;18/01/22;000000;329.11;329.30;315.64;321.65;32060600
GAZP;12H;18/01/22;120000;321.65;323.10;296.70;301.11;188061540
GAZP;12H;19/01/22;000000;299.00;315.98;282.72;314.60;121596510
GAZP;12H;19/01/22;120000;314.60;320.42;311.26;318.36;98493940
GAZP;12H;20/01/22;000000;318.40;326.69;310.07;315.77;54557680
GAZP;12H;20/01/22;120000;315.77;320.00;310.11;310.42;75714770
GAZP;12H;21/01/22;000000;309.49;312.45;303.50;311.26;33581400
GAZP;12H;21/01/22;120000;311.27;321.99;308.69;311.60;85556770
GAZP;12H;24/01/22;000000;310.80;314.00;298.89;299.67;38522430
GAZP;12H;24/01/22;120000;299.62;300.84;280.60;294.59;198030050
GAZP;12H;25/01/22;000000;293.94;301.03;290.63;297.97;52353330
GAZP;12H;25/01/22;120000;297.88;305.00;289.62;302.96;90833360
GAZP;12H;26/01/22;000000;302.90;303.28;293.70;297.51;33748480
GAZP;12H;26/01/22;120000;297.62;307.70;297.51;299.60;91329520
GAZP;12H;27/01/22;000000;296.93;313.90;294.00;310.47;56963770
GAZP;12H;27/01/22;120000;310.47;330.00;310.10;325.25;159117360
GAZP;12H;28/01/22;000000;325.50;334.90;322.05;324.74;54082610
GAZP;12H;28/01/22;120000;324.58;331.86;323.25;329.58;62157130
GAZP;12H;31/01/22;000000;330.90;336.41;330.52;334.31;28455200
GAZP;12H;31/01/22;120000;334.22;335.40;331.10;334.80;41463940
GAZP;12H;01/02/22;000000;334.95;336.63;328.05;332.42;25305710
GAZP;12H;01/02/22;120000;332.43;333.78;325.30;330.95;42705090
GAZP;12H;02/02/22;000000;332.39;333.20;327.64;330.08;17238240
GAZP;12H;02/02/22;120000;330.00;333.70;325.70;331.70;37522580
GAZP;12H;03/02/22;000000;330.00;331.00;326.44;328.23;14514530
GAZP;12H;03/02/22;120000;328.13;328.70;322.30;323.75;43086830
GAZP;12H;04/02/22;000000;325.50;334.50;324.61;332.09;26330710
GAZP;12H;04/02/22;120000;332.09;333.06;320.88;324.60;62324840
GAZP;12H;07/02/22;000000;324.51;327.44;321.17;321.97;15689830
GAZP;12H;07/02/22;120000;321.89;322.62;316.64;321.25;40620710
GAZP;12H;08/02/22;000000;321.45;325.85;319.00;324.32;18048750
GAZP;12H;08/02/22;120000;324.32;331.87;323.51;331.70;59917900
GAZP;12H;09/02/22;000000;332.30;335.90;330.18;334.41;27756350
GAZP;12H;09/02/22;120000;334.42;336.00;331.54;335.08;35516920
GAZP;12H;10/02/22;000000;335.41;335.47;328.57;328.96;19591090
GAZP;12H;10/02/22;120000;329.10;333.08;328.10;328.93;42343020
GAZP;12H;11/02/22;000000;328.97;328.97;322.23;322.70;23277790
GAZP;12H;11/02/22;120000;322.63;327.50;316.20;318.10;77493850
GAZP;12H;14/02/22;000000;314.10;317.30;303.25;310.00;49151240
