<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MTLR;12H;10/01/22;000000;123.52;128.50;123.41;127.00;2109097
MTLR;12H;10/01/22;120000;127.06;128.82;124.66;126.39;3227094
MTLR;12H;11/01/22;000000;124.60;127.80;122.70;127.00;2133054
MTLR;12H;11/01/22;120000;126.92;128.37;126.37;126.95;2069775
MTLR;12H;12/01/22;000000;127.05;129.52;126.80;129.41;1437719
MTLR;12H;12/01/22;120000;129.39;130.86;128.30;130.41;2977389
MTLR;12H;13/01/22;000000;130.18;133.50;129.63;133.00;1691931
MTLR;12H;13/01/22;120000;133.00;134.44;124.32;125.00;8785501
MTLR;12H;14/01/22;000000;125.86;128.40;124.63;125.15;1908282
MTLR;12H;14/01/22;120000;125.01;125.35;114.36;121.27;7185012
MTLR;12H;17/01/22;000000;122.27;124.74;117.25;118.45;2397799
MTLR;12H;17/01/22;120000;118.29;119.68;113.02;115.44;4128576
MTLR;12H;18/01/22;000000;114.23;115.18;109.12;111.12;2506203
MTLR;12H;18/01/22;120000;111.25;111.91;102.97;110.09;5696887
MTLR;12H;19/01/22;000000;106.00;122.38;105.50;118.87;4996359
MTLR;12H;19/01/22;120000;118.66;122.00;114.70;119.24;5261562
MTLR;12H;20/01/22;000000;122.60;126.25;116.66;117.13;3143921
MTLR;12H;20/01/22;120000;117.13;119.20;116.21;118.23;3089807
MTLR;12H;21/01/22;000000;116.00;118.19;115.26;116.29;1155271
MTLR;12H;21/01/22;120000;116.29;119.84;113.48;114.55;3120919
MTLR;12H;24/01/22;000000;115.70;115.70;107.65;107.96;2281155
MTLR;12H;24/01/22;120000;107.94;108.58;99.00;101.69;7360244
MTLR;12H;25/01/22;000000;105.90;108.50;101.00;103.37;3306962
MTLR;12H;25/01/22;120000;103.48;105.65;100.91;101.42;3434408
MTLR;12H;26/01/22;000000;102.97;106.73;100.00;105.15;3040382
MTLR;12H;26/01/22;120000;105.20;109.77;103.40;106.41;4931784
MTLR;12H;27/01/22;000000;105.00;111.20;103.15;108.84;2481897
MTLR;12H;27/01/22;120000;108.97;112.40;108.57;109.77;4374098
MTLR;12H;28/01/22;000000;112.35;113.40;109.41;109.99;1510306
MTLR;12H;28/01/22;120000;110.12;111.85;107.83;108.65;1739205
MTLR;12H;31/01/22;000000;110.87;113.98;110.32;113.70;2126527
MTLR;12H;31/01/22;120000;113.65;115.97;111.83;115.97;3040351
MTLR;12H;01/02/22;000000;117.38;117.45;113.50;116.09;1730725
MTLR;12H;01/02/22;120000;116.23;119.80;115.60;118.22;2967768
MTLR;12H;02/02/22;000000;119.90;125.00;118.00;121.33;4078235
MTLR;12H;02/02/22;120000;121.49;122.80;118.08;119.23;3093324
MTLR;12H;03/02/22;000000;117.28;118.75;114.17;117.51;1768388
MTLR;12H;03/02/22;120000;117.51;117.69;115.01;117.00;1877842
MTLR;12H;04/02/22;000000;119.70;120.22;117.78;118.68;1080736
MTLR;12H;04/02/22;120000;118.69;123.29;117.47;120.82;4346773
MTLR;12H;07/02/22;000000;121.93;124.00;120.36;121.71;1159701
MTLR;12H;07/02/22;120000;121.75;122.40;118.80;121.77;1419874
MTLR;12H;08/02/22;000000;122.81;123.88;121.69;123.29;942108
MTLR;12H;08/02/22;120000;123.31;125.00;122.02;124.73;1812930
MTLR;12H;09/02/22;000000;126.51;130.80;125.55;129.82;3169723
MTLR;12H;09/02/22;120000;129.71;133.08;126.60;131.68;4524433
MTLR;12H;10/02/22;000000;131.50;132.57;129.66;130.97;2135237
MTLR;12H;10/02/22;120000;130.90;149.50;130.90;145.71;24638018
MTLR;12H;11/02/22;000000;142.10;143.87;136.20;136.88;5411831
MTLR;12H;11/02/22;120000;136.89;141.46;136.50;138.50;5420163
MTLR;12H;14/02/22;000000;136.75;144.42;133.50;139.40;4873015
MTLR;12H;14/02/22;120000;139.40;142.51;139.30;140.82;6323742
MTLR;12H;15/02/22;000000;143.03;149.00;142.62;149.00;3872580
MTLR;12H;15/02/22;120000;149.00;155.92;146.83;155.56;10530036
MTLR;12H;16/02/22;000000;158.56;162.60;157.38;158.55;5430617
MTLR;12H;16/02/22;120000;158.55;159.00;151.28;157.20;6359047
MTLR;12H;17/02/22;000000;153.00;155.79;149.50;149.90;2768447
MTLR;12H;17/02/22;120000;149.95;153.47;146.30;148.00;4492142
MTLR;12H;18/02/22;000000;149.07;152.86;147.81;149.38;1798580
MTLR;12H;18/02/22;120000;149.37;150.90;135.44;140.55;6329578
MTLR;12H;21/02/22;000000;145.00;152.17;135.11;137.80;4545845
MTLR;12H;21/02/22;120000;137.73;137.80;110.16;122.00;15804528
MTLR;12H;22/02/22;000000;114.33;119.45;100.15;114.32;6714677
MTLR;12H;22/02/22;120000;114.53;134.30;112.20;128.00;10161038
MTLR;12H;24/02/22;000000;115.20;115.20;83.31;83.31;4199211
MTLR;12H;24/02/22;120000;83.31;94.44;64.94;68.00;13164121
